"line","trait_value","trait","reference"
256,3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
280,2.83,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
287,3.79,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
301,3.38,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
303,3.9,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
304,3.61,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
306,3.92,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
307,4,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
309,3.08,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
310,3.43,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
313,2.71,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
315,3.24,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
317,3.3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
318,3.85,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
319,2.78,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
320,3.36,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
321,2.96,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
324,3.2,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
325,3.85,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
332,3.46,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
335,3.2,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
336,2.68,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
338,2.83,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
340,3.21,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
350,3.07,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
352,2.74,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
356,2.85,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
357,2.58,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
358,2.93,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
359,2.95,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
360,3.24,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
361,3.16,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
362,3.11,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
365,1.57,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
367,3.49,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
370,3.55,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
371,2.63,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
373,3.01,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
374,3.89,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
375,2.8,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
377,3.2,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
379,3.95,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
380,3.2,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
381,2.22,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
382,2.12,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
383,2.52,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
385,3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
386,3.8,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
391,3.4,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
392,3.3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
399,3.23,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
405,3.1,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
406,3.74,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
409,2.73,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
426,2.91,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
427,3.36,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
437,3.59,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
439,3.76,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
440,3.85,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
441,3.29,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
443,3.75,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
461,3.64,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
486,3.42,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
491,3.04,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
492,2.59,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
502,2.93,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
508,3.61,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
509,3.53,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
513,3.27,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
517,2.71,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
530,2.76,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
531,3.76,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
535,3.87,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
555,3.75,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
563,2.66,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
584,3.76,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
589,3.65,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
595,2.83,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
639,3.81,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
642,2.9,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
646,3.08,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
703,3.73,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
705,2.88,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
707,2.38,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
712,2.71,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
714,3.5,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
716,3.17,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
721,3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
727,3.27,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
730,3.12,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
732,2.41,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
737,3.41,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
738,3.85,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
748,2.79,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
757,2.91,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
761,3.03,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
765,2.26,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
774,2.62,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
776,3.08,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
783,2.54,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
786,3.25,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
787,2,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
790,3.27,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
796,2.44,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
799,2.51,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
801,2.74,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
802,3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
804,3.52,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
805,4.16,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
808,2.83,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
810,3.23,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
812,3.58,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
818,3.3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
819,2.97,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
820,3.36,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
821,3.9,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
822,3.89,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
832,3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
837,3.66,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
843,3.58,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
849,3.59,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
850,3.43,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
852,3.23,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
853,2.98,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
855,3.09,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
857,3.42,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
859,4.46,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
861,3.21,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
879,3.79,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
882,2.93,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
884,3.17,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
887,3.22,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
890,3.32,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
892,3.29,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
894,3,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
897,2.29,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
900,3.24,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
907,2.91,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
908,3.2,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
911,3.18,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
913,2.15,"Olfactory.ethylacetate.F","Arya et al., Chem Senses, 2015"
21,3.93,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
26,4.13,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
28,2.46,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
38,2.88,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
40,2.92,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
41,2.09,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
42,2.41,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
45,2.54,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
49,3.55,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
57,2.99,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
59,3.01,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
69,3.8,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
73,2,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
75,2.84,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
83,4.01,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
85,2.44,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
88,3.87,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
91,2.91,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
93,3.13,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
101,2.53,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
105,4.23,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
109,3.16,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
129,3.42,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
136,3.36,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
138,3.04,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
142,3.72,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
149,3.57,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
153,3.24,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
158,2.71,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
161,2.43,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
176,3.42,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
177,2.86,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
181,3.74,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
189,3.1,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
195,3.44,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
208,2.91,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
217,3.84,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
223,3.16,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
227,2.44,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
228,3.79,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
229,2.96,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
233,2.81,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
235,2.72,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
237,2.9,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
239,3.77,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
256,2.73,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
280,2.6,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
287,3.2,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
301,3.01,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
303,2.87,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
304,3.75,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
306,2.74,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
307,3.58,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
309,3.71,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
310,3.54,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
313,3.01,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
315,3.74,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
317,2.97,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
318,3.69,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
319,2.82,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
320,2.83,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
321,2.86,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
324,3.17,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
325,2.31,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
332,3,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
335,3.11,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
336,2.01,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
338,2.19,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
340,2.58,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
350,2.56,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
352,2.46,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
356,2.78,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
357,2.25,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
358,3.13,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
359,3.19,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
360,3.4,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
361,2.7,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
362,2.76,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
365,1.8,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
367,2.59,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
370,3.32,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
371,2.92,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
373,2.8,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
374,3.11,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
375,3.57,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
377,3.23,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
379,4.09,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
380,2.95,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
381,1.99,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
382,2.5,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
383,2.24,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
385,3.64,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
386,3.03,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
391,3.28,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
392,3.54,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
399,3.06,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
405,2.65,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
406,3.49,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
409,2.45,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
426,2.54,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
427,3.19,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
437,3.83,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
439,3.5,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
440,4.06,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
441,2.8,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
443,2.82,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
461,3.01,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
486,3.19,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
491,3.38,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
492,2.39,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
502,2.63,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
508,3.06,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
509,3.46,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
513,3.2,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
517,2.64,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
530,2.95,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
531,3.2,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
535,3.21,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
555,2.77,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
563,2.66,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
584,3.57,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
589,3.06,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
595,2.48,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
639,3.65,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
642,2.55,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
646,2.66,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
703,3.43,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
705,2.78,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
707,2.67,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
712,2.67,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
714,3.5,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
716,3,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
721,3.26,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
727,2.69,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
730,2.84,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
732,2.1,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
737,2.77,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
738,3.27,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
748,2.47,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
757,3.09,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
761,2.89,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
765,2.27,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
774,2.97,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
776,2.91,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
783,2.95,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
786,2.77,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
787,2.66,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
790,2.86,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
796,2.7,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
799,2.9,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
801,2.52,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
802,2.53,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
804,3.1,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
805,4.18,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
808,2.76,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
810,2.97,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
812,3.54,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
818,2.87,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
819,2.9,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
820,2.86,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
821,3.68,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
822,3.17,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
832,3.18,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
837,3.92,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
843,4.13,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
849,2.71,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
850,2.51,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
852,2.89,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
853,2.69,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
855,2.5,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
857,3.13,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
859,3.94,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
861,3.03,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
879,3.65,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
882,2.9,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
884,3.24,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
887,3.31,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
890,3.23,"Olfactory.ethylacetate.M","Arya et al., Chem Senses, 2015"
